제목,카테고리,hex1,hex2,hex3,hex4,hex5,hex1rate,hex2rate,hex3rate,hex4rate,hex5rate
다리 위 차차,드라마,#fefefe,#212121,#3e3e3e,#6b6b6b,#afafaf,0.6542868822674418,0.17595112645348837,0.10625090843023256,0.039609375,0.02390170784883721
단단하게 조여줘,드라마,#f8f5ea,#444760,#2f2933,#dcb9a1,#9b7761,0.43967750726744187,0.23330396075581394,0.18230196220930234,0.10205214389534883,0.04266442587209302
달콤한 하늘,드라마,#fbfcfc,#ece2da,#b7b197,#191417,#5c5256,0.3778951671511628,0.2629705668604651,0.13868822674418604,0.11425236191860465,0.1061936773255814
대박을 잡은 놈,드라마,#5e314d,#824049,#1f1315,#ece5dc,#bda59b,0.4278252180232558,0.28248819040697676,0.12315406976744186,0.12174781976744187,0.044784702034883724
대표님과 위험한 계약 결혼,드라마,#a78289,#f8e6e3,#915557,#d6b0b1,#692a2c,0.22790061773255815,0.2227252906976744,0.2047983284883721,0.19868822674418604,0.1458875363372093
대표님과 하룻밤을 보냈습니다,드라마,#edf0f1,#7d657c,#e0a999,#372f45,#84a4e4,0.4078660973837209,0.18915334302325582,0.1590361555232558,0.1571329941860465,0.08681140988372094
대표님의 두 얼굴의 아내,드라마,#fbece3,#eec8ba,#65596e,#bd96bd,#a97f7c,0.3638244912790698,0.28952852470930235,0.1630922965116279,0.09651435319767442,0.08704033430232558
대표님의 전속노예가 되었습니다,드라마,#e7d2cb,#ddaa9d,#f8f3ee,#4c394d,#9f646e,0.3877843386627907,0.18423328488372093,0.1691206395348837,0.1542905159883721,0.10457122093023256
도덕과부도,드라마,#040a24,#f8f1e1,#7f8bc1,#4d5063,#02a81b,0.44266170058139537,0.28777888808139535,0.12415243459302326,0.08700672238372092,0.058400254360465115
"됐다, 연애!",드라마,#fcefef,#debbb0,#afa7a7,#409cb6,#756a6a,0.5841206395348837,0.26410701308139534,0.08311591569767442,0.034563953488372094,0.03409247819767442
드라이 플라워,드라마,#fdfefe,#dbcfd2,#222546,#a1a3b7,#5e5b81,0.6478579215116279,0.1506159156976744,0.07520257994186047,0.07068768168604651,0.0556359011627907
라즈베리 샌드위치,드라마,#f9ede2,#41281f,#795943,#d39c86,#170c08,0.33845657703488374,0.22189407703488373,0.1975281613372093,0.1623155886627907,0.07980559593023256
로만 탐정사무소,드라마,#f3edcf,#657279,#080706,#eab03d,#77c3c3,0.2972783430232558,0.2538017805232558,0.2203061409883721,0.12386900436046512,0.10474473110465116
리라이프,드라마,#e3ba7f,#636675,#f0e6dc,#2e2d31,#aba6a7,0.5197420058139535,0.19906159156976744,0.11324127906976744,0.08484647529069768,0.08310864825581395
리벤지 크로스,드라마,#f9dcd1,#1f1933,#caa9a5,#977d80,#60505a,0.34515534156976746,0.2993822674418605,0.13375,0.12266170058139535,0.09905069040697674
매일 부지런히 주워 먹기,드라마,#f9f8f6,#e1d9d3,#bdafa3,#78665f,#78c4d9,0.3818141351744186,0.3011991279069767,0.172578125,0.12601289970930232,0.018395712209302327
매일 참는 남자,드라마,#f0f5f5,#5b4654,#c1f4fd,#d6c5b9,#8c8c95,0.2862745276162791,0.21404887354651161,0.18472837936046513,0.16025981104651163,0.15468840843023257
메리트랩,드라마,#f9f4f1,#e3c9cc,#403147,#b59a9e,#936970,0.35112100290697673,0.25839571220930235,0.14439407703488372,0.13076762354651164,0.11532158430232559
명판관 장평,드라마,#382429,#e3ab8e,#773b39,#f0dacb,#b4755d,0.3600763081395349,0.21357558139534882,0.2052797965116279,0.12250726744186047,0.0985610465116279
모아세(모두가 아름다워진 세상),드라마,#443b36,#1c160c,#858481,#656463,#c4bebb,0.4423083212209302,0.1579578488372093,0.1412845203488372,0.1359465843023256,0.12250272529069768
모태솔로 최후의 날,드라마,#fefdfe,#f01341,#f13059,#f35778,#f5afbe,0.3795612281976744,0.3678860828488372,0.12945857558139534,0.1009593023255814,0.02213481104651163
몽암도 별이 떨어진 자리,드라마,#f7f6f3,#544853,#e0dbce,#a7b0a9,#b14f54,0.3087781613372093,0.2711764171511628,0.24448401162790698,0.11947401889534884,0.05608739098837209
무지갯빛 포토그래프,드라마,#fefcfa,#e33734,#3d3447,#e9c5a4,#a8817c,0.5205132630813953,0.1571220930232558,0.1318422965116279,0.11932594476744186,0.07119640261627908
물에 빠진 사람,드라마,#ece9cf,#cad7c7,#e8d2a9,#a4bbbb,#b89e79,0.48889262354651164,0.2036028343023256,0.16938408430232557,0.09558139534883721,0.0425390625
미남호떡,드라마,#f5f0ec,#c6a99e,#715f60,#2c2422,#96cdfc,0.35829305959302327,0.24088844476744187,0.17718840843023256,0.11432140261627907,0.10930868459302326
미래에서 온 소년,드라마,#606d7e,#fee4d7,#f1b989,#14100a,#9f523c,0.49220203488372094,0.2889789244186047,0.14365188953488373,0.05066951308139535,0.024497638081395347
미치도록 아껴줄게,드라마,#f7f6f5,#e8c4b9,#cce8f0,#4e4044,#bc7f77,0.4067450944767442,0.17390988372093022,0.16957667151162792,0.12684593023255814,0.12292242005813954
미카베 선생님의 완벽한 하루,드라마,#f5f3ef,#1a191d,#48515b,#d9cba9,#898986,0.43880541424418606,0.1632049418604651,0.1428061409883721,0.1425454215116279,0.11263808139534884
밀과 보리가 자란다,드라마,#fafbfa,#75c3e2,#546272,#c8ac90,#121312,0.32677507267441863,0.2506622456395349,0.17106286337209303,0.1689434956395349,0.0825563226744186
배니싱 트윈 내 안의 그,드라마,#f5dcd4,#fbfaf9,#c4a9a0,#3c2d26,#7a635b,0.4242369186046512,0.18998637354651163,0.1453279433139535,0.12784883720930232,0.1125999273255814
백빼기,드라마,#fdfdfd,#c6d7e5,#9781ae,#1a181d,#f8dc31,0.6166288154069768,0.2274436773255814,0.10772619912790697,0.03630450581395349,0.011896802325581395
벌칸,드라마,#3d1e20,#7a3d34,#c85d38,#f79c3f,#fced72,0.3727598110465116,0.2125345203488372,0.15751180959302324,0.14825581395348839,0.10893804505813953
볍신을 부탁해,드라마,#e6a659,#f9e1d1,#1a120f,#84614c,#9ec7f9,0.38411609738372093,0.2402171148255814,0.17476835029069768,0.1252625363372093,0.0756359011627907
병크4 얼굴 빼면 시체인 아이돌,드라마,#fceccc,#0e1089,#caa592,#674f47,#7ff5fb,0.4899700218023256,0.22942678052325582,0.1976626090116279,0.04886900436046512,0.03407158430232558
보이지 않는 사람,드라마,#fefefe,#e3edf2,#a5b3cb,#121214,#63676f,0.8228197674418605,0.0880032703488372,0.04577670784883721,0.02505268895348837,0.018347565406976744
복면발차기왕,드라마,#198874,#748086,#fcfaf3,#44272c,#d2afa8,0.3482821584302326,0.18746184593023255,0.16349927325581395,0.15378815406976745,0.1469685683139535
복수는 우리의 것,드라마,#fef0e9,#453335,#f0c0a1,#8d5756,#ce8373,0.3829160610465116,0.2200672238372093,0.13732285610465117,0.13518804505813953,0.12450581395348838
복수의 신부,드라마,#e2d9c7,#f8f4e4,#c9b4aa,#a1847b,#57413c,0.311774164244186,0.27309411337209305,0.2501916787790698,0.11245457848837209,0.05248546511627907
불륜 상대의 부인과 오늘부터 친구,드라마,#ece6e3,#765946,#dcb8a4,#482a1d,#ae886d,0.5637963299418605,0.11763172238372092,0.11666061046511628,0.10601744186046512,0.09589389534883722
불륜남을 짝사랑하게 되었다,드라마,#ebe9d9,#fee767,#2c232b,#746655,#bfb3a2,0.3942123909883721,0.18726199127906976,0.15556322674418605,0.13331031976744187,0.12965207122093023
불멸,드라마,#eae6e3,#cbbfb0,#a98e77,#675646,#b73156,0.523780886627907,0.2729124273255814,0.09554414970930232,0.07084938226744186,0.03691315406976744
비치걸스 전국제패,드라마,#fadfcb,#efb59f,#392e46,#74566d,#be6e7d,0.3366388081395349,0.26321947674418605,0.17554778343023256,0.11712663517441861,0.10746729651162791
뿔뿔뿔뿔,드라마,#f0f2f1,#e4ccb7,#938280,#525858,#83d5d8,0.4529796511627907,0.19778252180232558,0.19648074127906975,0.11035428779069767,0.04240279796511628
사내자식,드라마,#b6bacc,#717c9a,#ede7e7,#46495a,#fcf004,0.4496184593023256,0.24994640261627907,0.2076716933139535,0.08349563953488372,0.00926780523255814
사랑받는 여자가 될 거야,드라마,#ededee,#e4b7a3,#4a7dae,#38354c,#b16e59,0.3860964752906977,0.24197129360465117,0.17050962936046513,0.12176598837209303,0.07965661337209302
사막,드라마,#dabea4,#644946,#9c7e6d,#849edb,#d8e5eb,0.2798237645348837,0.25571130087209304,0.24239462209302326,0.12326762354651163,0.09880268895348837
사무실을 부수는 여자,드라마,#1c1b23,#373240,#695c6b,#f80246,#c4b0b0,0.4336482558139535,0.35622728924418606,0.13359465843023255,0.042130268895348835,0.03439952761627907
사장님은 곰인중,드라마,#34343e,#fae7db,#121119,#d0bca1,#746653,0.3372401889534884,0.29197765261627906,0.1542923328488372,0.1470485101744186,0.06944131540697675
상사도 불륜에 포함되나요,드라마,#fbdedc,#313144,#73d5d3,#6a6d81,#d7a3a5,0.3257549055232558,0.3065643168604651,0.1546575218023256,0.13016351744186047,0.08285973837209303
샌드위치를 먹다,드라마,#f1efee,#df6657,#eebb97,#6c2e22,#8b7787,0.45898619186046513,0.18400163517441862,0.15482830668604652,0.10728470203488372,0.09489916424418604
"선 육아, 후 연애",드라마,#faeded,#e9a089,#af6b68,#efcbcc,#572d36,0.4732231104651163,0.16226199127906976,0.1615752180232558,0.15242460029069768,0.05051507994186046
성형게임,드라마,#fcfaf7,#454443,#8e8b86,#0d0c0c,#dac4c1,0.49741914970930234,0.13757449127906976,0.13697220203488372,0.1315170784883721,0.0965170784883721
세계신대백과,드라마,#ebdcd8,#494c60,#897d83,#cfbec1,#b1a1ab,0.23863917151162792,0.22516805959302325,0.20079033430232557,0.18659338662790698,0.1488090479651163
소녀의 고치,드라마,#dbdddc,#656c6c,#363636,#aaa093,#fac9c8,0.3276671511627907,0.20585755813953488,0.20122093023255813,0.1591987645348837,0.10605559593023256
소야신집,드라마,#faf5f7,#c0d8d8,#f5a4a8,#0e0c0c,#776969,0.6529414970930233,0.1233094113372093,0.0838235828488372,0.07472202034883721,0.06520348837209303
"수수, 한",드라마,#999c9e,#f0e2d3,#eaabb2,#635e5b,#322b2e,0.3113998909883721,0.21875545058139534,0.21026889534883722,0.20484738372093023,0.05472837936046512
순정 양아치와 호러 여고생,드라마,#f4e6d3,#424158,#d3a993,#916661,#847aad,0.3204505813953488,0.2326389898255814,0.17780069040697674,0.1395203488372093,0.12958938953488372
순혈의 군장,드라마,#bf9ba2,#9f6639,#3d2938,#73598d,#e7dfe3,0.26677870639534884,0.2302371002906977,0.2038953488372093,0.17312227470930233,0.12596656976744186
슈트 오브 스파이,드라마,#fafafa,#454546,#cac9c9,#10100f,#909089,0.3675908430232558,0.21876453488372094,0.2033484738372093,0.15629087936046512,0.05400526889534884
승부,드라마,#232e3f,#e7e6e8,#5d6068,#b7aba6,#c16e47,0.3555577761627907,0.351266351744186,0.12395984738372093,0.11557140261627907,0.05364462209302326
시크릿 스타,드라마,#fce5cf,#5c4441,#fcfbfb,#180e14,#af9b9a,0.49019803779069765,0.24780795784883722,0.1117578125,0.10137627180232558,0.048859920058139536
신객만래,드라마,#f8ecb7,#fdfbf5,#7eb6c5,#a0825f,#4d3b34,0.4417596293604651,0.21991914970930232,0.13203215843023255,0.11860283430232559,0.08768622819767442
신시어리,드라마,#161a0c,#9e0102,#f2f2f2,#806555,#d7beaf,0.4376426235465116,0.2425672238372093,0.14442314680232557,0.10705759447674419,0.0683094113372093
신의 가면,드라마,#1c2c42,#30547d,#e3e6ee,#ddb9a9,#a87f78,0.3703878997093023,0.2538862645348837,0.17913335755813953,0.10703397529069768,0.08955850290697674
신의 초,드라마,#fefefd,#aba59c,#181116,#8f7d61,#4e3530,0.4248001453488372,0.29078397529069766,0.10908975290697674,0.09596838662790698,0.07935773982558139
신족재판 - 지구인이 돌아 왔다,드라마,#a2aed1,#5b4d54,#f5ebe4,#d5b49e,#1f191b,0.2814907340116279,0.23177416424418604,0.2301580668604651,0.15639898255813953,0.1001780523255814
심연의 눈,드라마,#0c0c0c,#262926,#424947,#606968,#dadad8,0.33365552325581394,0.2733993459302326,0.2578088662790698,0.12419513081395349,0.010941133720930233
심해의 조각들,드라마,#40b5f0,#2f040b,#dff0f9,#f0a1b5,#385b90,0.2285110828488372,0.22616824127906976,0.21000999273255813,0.20722383720930232,0.12808684593023256
썸,드라마,#e0bcda,#b0c1cd,#f5f5f5,#6f6f70,#0c0c0d,0.25458030523255815,0.24536155523255815,0.19408066860465117,0.19206213662790697,0.11391533430232559
썸머썸,드라마,#bb2a2a,#fefefe,#ebd7d0,#5e5250,#191110,0.3437872456395349,0.30688045058139535,0.1712763444767442,0.12642260174418604,0.05163335755813953
아무것도 하고 싶지 않아,드라마,#ffffff,#575151,#eeecee,#151414,#a2a2a2,0.5089525799418605,0.2587763444767442,0.1827452761627907,0.030418786337209302,0.019107013081395348
아시야 씨네 고양이,드라마,#f5e9d8,#79a4a4,#75595f,#d1b596,#de1b85,0.33045694040697676,0.23437863372093024,0.2191969476744186,0.17626907703488373,0.0396984011627907
아주 굉장한 밴드,드라마,#fefefd,#6b586a,#eccfc6,#463845,#bd959b,0.4779642078488372,0.17765625,0.14084665697674417,0.13979742005813953,0.06373546511627907
아찔한 관계,드라마,#efd6d9,#281c25,#594554,#99c8e6,#a58694,0.47043786337209303,0.19397074854651164,0.13973655523255815,0.10581849563953488,0.09003633720930232
아침식사 됩니다,드라마,#d4cbab,#56545b,#efefe0,#7b938a,#b64b56,0.31374454941860463,0.24546602470930232,0.19843659156976745,0.1299327761627907,0.11242005813953489
악마같은 대표님과 계약을 맺었다,드라마,#eee6f1,#2c395f,#c8abc4,#786b99,#08050a,0.3324936409883721,0.28065043604651163,0.22078760901162792,0.13298328488372094,0.033085029069767444
"안녕, 띵땅",드라마,#fafad8,#706755,#cdc8b9,#848f94,#3a3a3a,0.38139898255813953,0.2559347747093023,0.20613644622093022,0.08311682412790698,0.07341297238372094
액막이 왕비,드라마,#e18354,#a6553a,#702418,#f8cb7b,#faf1db,0.2302016715116279,0.21480741279069768,0.21025981104651162,0.19539698401162792,0.14933412063953488
야근합시다 우리,드라마,#495879,#f8f0e5,#bc8a7c,#252325,#92aec6,0.45742460029069765,0.23258720930232557,0.1378751816860465,0.0979015261627907,0.07421148255813953
야옹 도와주세요 점장님,드라마,#f7f6f5,#cbccd1,#524c58,#252627,#858b96,0.35341751453488374,0.27536337209302325,0.16827761627906976,0.11736646075581396,0.08557503633720931
어린 사슴의 밤,드라마,#100c0c,#c398b8,#e8d4e1,#423538,#85657c,0.25602561773255816,0.22397619912790698,0.22119640261627907,0.18440679505813953,0.11439498546511628
얼굴 도둑,드라마,#f6e5d3,#cca990,#756b6c,#44373a,#bd6e4c,0.2778361191860465,0.2700608648255814,0.1626435319767442,0.1459247819767442,0.14353470203488372
에디슨 컴플렉스,드라마,#d17273,#d8d0c3,#666b70,#0e9ffa,#2b1f22,0.3341805959302326,0.27638172238372094,0.18695585029069767,0.14685864825581396,0.05562318313953488
에어리언 아이돌,드라마,#030108,#230760,#cc5e7e,#366799,#d6dce6,0.596922238372093,0.21783066860465117,0.12000999273255814,0.038184956395348836,0.027052143895348837
엘리제를 위하여,드라마,#f2bab5,#130b10,#352e3a,#e59c96,#c96d6b,0.47845385174418603,0.19112100290697676,0.1329814680232558,0.12109284156976745,0.07635083575581396
여름소년,드라마,#fdfcfa,#57554d,#d6d6d5,#94999f,#2b2723,0.765717659883721,0.12428506540697674,0.061726017441860466,0.03483648255813954,0.013434774709302325
여우와 불로초,드라마,#fbf7f7,#e2b7c8,#c2808b,#341f35,#794754,0.32922874273255814,0.2067532703488372,0.16989371366279069,0.15027525436046513,0.14384901889534885
여인촌 선생님,드라마,#fcdac3,#fbf0ea,#38393f,#505962,#c6a390,0.38747728924418606,0.19511627906976745,0.14825218023255815,0.14465752180232558,0.12449672965116279
여자 공수혁,드라마,#dc555a,#3d2d28,#4b4140,#f4deda,#ce8f87,0.6076489825581395,0.13984556686046512,0.13686319040697675,0.07622365552325581,0.03941860465116279
연기가 눈가에 번진다,드라마,#edcccd,#ec7f79,#d26762,#72342b,#fdece3,0.5653506540697675,0.14810228924418606,0.11745276162790698,0.10476835029069767,0.06432594476744186
연애 고수는 사랑을 모른다,드라마,#fad2c7,#f1f6f3,#dcab9e,#b38780,#664d58,0.3875218023255814,0.20598473837209302,0.20153978924418606,0.11675054505813953,0.088203125
연애소설을 읽는 교수,드라마,#f5eae4,#0a233e,#7f7a7b,#b8aaa5,#414452,0.4963481104651163,0.17250726744186046,0.15802143895348839,0.0908203125,0.08230287063953488
연애의 B정석,드라마,#cb9692,#e6c5bc,#fcede5,#765b60,#442c30,0.2922420058139535,0.23037427325581394,0.18004905523255815,0.15395257994186046,0.14338208575581396
연애하고 싶어,드라마,#f7f1ee,#bfa9eb,#5c575d,#8c878f,#d8c6ba,0.370125363372093,0.22752725290697676,0.16800236191860465,0.15214298691860464,0.08220203488372094
영화배우,드라마,#f5da69,#080805,#84b068,#975f57,#f7f3e8,0.3206095566860465,0.30752361918604654,0.14671875,0.13929596656976745,0.08585210755813953
오 한강,드라마,#fcfcfc,#2c2c2c,#a4a4a4,#6c6c6c,#cfcfcf,0.45634084302325584,0.16980377906976743,0.15112917877906976,0.13798691860465118,0.08473928052325581
오늘도 태워줘,드라마,#f5eae3,#0a090c,#383744,#9e8d8e,#268a98,0.26515625,0.2313154069767442,0.19648800872093022,0.16225199854651162,0.14478833575581396
오늘부터 에로 만화를 만들게 되었습니다,드라마,#f8f5e8,#e8d5ca,#b69385,#8c604d,#4a2c22,0.3104424055232558,0.261422601744186,0.19333938953488372,0.15838208575581394,0.07641351744186047
오늘부터 청순하게 [웹툰],드라마,#fbedde,#795859,#8fad45,#d5dc66,#cfada7,0.3450190770348837,0.2511173691860465,0.16517260174418605,0.1485356104651163,0.09015534156976744
오빠들이 나한테 집착해,드라마,#c2aeaf,#8e7679,#efdedb,#553d45,#19141a,0.29227380087209304,0.2031204578488372,0.1849173328488372,0.1645421511627907,0.15514625726744186
온 어 리시[개정판],드라마,#f9f5f0,#5db79f,#851f21,#332726,#aaa39b,0.4450790334302326,0.21874091569767443,0.19327125726744185,0.08321220930232558,0.05969658430232558
왕들이 오셨다,드라마,#f2f2ef,#afdcf4,#80ccf1,#43425d,#c0a7aa,0.2945030886627907,0.23843840843023256,0.1826716933139535,0.16294876453488372,0.12143804505813953
우리 삼촌은 월드스타,드라마,#b2d0d6,#ecf0e6,#e4af86,#7699b1,#6b5457,0.27548873546511626,0.27373637354651165,0.16766896802325582,0.15292060319767442,0.13018531976744185
우리에게 거짓 마음 따위는 없어,드라마,#fbe6db,#bf9278,#89634d,#e5bdae,#342520,0.2958521075581395,0.2067768895348837,0.1906967659883721,0.18698582848837209,0.11968840843023255
우리집 걔는 물어요,드라마,#971f32,#372324,#e2e5ee,#a5aac5,#f8bd6d,0.35329760174418606,0.30294513081395347,0.1754142441860465,0.11121457122093023,0.057128452034883724
울 회사는 시골에 있다,드라마,#f4f3f1,#ccc8be,#764b34,#7cb4e4,#aa7e5b,0.3697083938953488,0.20060592296511628,0.17564952761627908,0.1274064316860465,0.1266297238372093
원모어찬스,드라마,#1b2a37,#5a606e,#d0c5c5,#f0e5e4,#b19498,0.3663317587209302,0.1956985828488372,0.1743377543604651,0.1363408430232558,0.12729106104651164
위험한 남자 [개정판],드라마,#f4cfd4,#231317,#fdf2f3,#4e2c33,#cc948e,0.36784429505813954,0.3242278343023256,0.16952670784883722,0.10875999273255814,0.029641170058139536
위험한 비밀결혼,드라마,#4f3540,#f3e5ea,#c4a3aa,#995e5c,#566978,0.3423028706395349,0.24773528343023254,0.21774981831395349,0.1032358284883721,0.08897619912790698
의열 모던 레지스탕스,드라마,#030303,#4c666e,#85879b,#c7cfd5,#2f2e32,0.3925109011627907,0.22142441860465117,0.14956758720930233,0.12273528343023256,0.11376180959302326
이게 첫사랑일 리 없어,드라마,#f7dad8,#fdf4f3,#504d50,#382829,#a88c81,0.3742278343023256,0.2690806686046512,0.2320485101744186,0.08073401162790697,0.04390897529069768
이상한 도시의 앨리스,드라마,#e7dedc,#beb7bb,#868883,#5d5b57,#161515,0.2618640988372093,0.21817859738372092,0.21110737645348837,0.20984465843023256,0.09900526889534884
인 유어 드림,드라마,#f8f0ee,#2c1b1b,#793835,#b18877,#f4d158,0.369679324127907,0.34853197674418607,0.1351998546511628,0.09577125726744186,0.05081758720930232
인생을 빼앗은 여자,드라마,#f2d3ca,#ad797b,#685456,#342e2f,#c1043c,0.30695130813953486,0.24966206395348836,0.2047265625,0.19930414244186045,0.03935592296511628
인생이 마음대로 되지 않는 26살 이야기,드라마,#a1e1fa,#a5a291,#f8edd7,#eed977,#3d3e37,0.6044040697674419,0.14797783430232558,0.12916515261627906,0.07185228924418605,0.04660065406976744
일단 살아보고 결혼합시다,드라마,#fdf6f0,#acadc1,#f2baab,#926468,#4b2d35,0.3316851380813953,0.2427906976744186,0.23369458575581395,0.10366642441860466,0.08816315406976744
임신해서 죄송합니다,드라마,#fe478f,#faf6ed,#99aac4,#f7dcc3,#544647,0.49122274709302327,0.18915243459302325,0.12567314680232558,0.10635356104651163,0.08759811046511629
잎새의 달,드라마,#fdf5ea,#b56e5e,#fac9af,#762524,#9ba4d7,0.2525799418604651,0.23300508720930233,0.21721475290697675,0.20075399709302325,0.09644622093023256
잠자는 벚꽃,드라마,#100f0e,#fbf1ef,#e0bec4,#b98f9f,#7e5c68,0.5784365915697675,0.13348019622093024,0.12538699127906977,0.09762445494186046,0.0650717659883721
저승 인턴 일기,드라마,#f9f9ea,#d2b4ad,#a57b67,#652d28,#f6fa7f,0.6641388081395349,0.16528343023255815,0.09017623546511627,0.05029978197674419,0.03010174418604651
제 최애가 팬 기만을 해서 그만,드라마,#f7ebe4,#40241b,#e9bfa9,#886f65,#ba0808,0.34428324854651166,0.21987281976744186,0.21812772529069768,0.12918513808139534,0.08853106831395349
